[2021-11-15 10:12:17  INFO      DocxCleanMain   184]: 开始
[2021-11-15 10:52:43  INFO      ExtractData    87]: {'platformDetails': [{'title': '网民反映福神整形医院违法违规手术', 'content': '其在福神整形医院两次隆鼻手术均失败，院方态度恶劣拒绝负责，经投诉知该医院已被吊销整形外科资质，私自手术属违法违规行为，希望得到有关部门关注。', 'time': '10月30日', 'nickname': '露西\xa0', 'label': '涉医院', 'platform': '腾讯新闻', 'link': '', 'fileContent': ''}]}
[2021-11-15 10:52:43  INFO      ExtractData    63]: 添加数据完成
[2021-11-15 10:52:43  INFO      ExtractData    82]: {'content': '在威海市机关事务服务中心威海市交警一大队暖气系统及卫生间相关设施修缮、威海市体育运动学校市体校场馆消防等设施维修改造工程、威海市公安局经济技术开发区分局韩乐坊警务工作站工程项目中，中标候选人之一的河南省祁湾建筑公司，存在重大违法记录，没有资格参加政府采购，希望采购人应该加强监管，维护公平公正诚信。', 'fileContent': '即时涉威舆情\n网民反映威海政府采购项目候选人存在重大违法记录\n10月31日，网民“XM家国天下”在“新浪微博”发帖称：在威海市机关事务服务中心威海市交警一大队暖气系统及卫生间相关设施修缮、威海市体育运动学校市体校场馆消防等设施维修改造工程、威海市公安局经济技术开发区分局韩乐坊警务工作站工程项目中，中标候选人之一的河南省祁湾建筑公司，存在重大违法记录，没有资格参加政府采购，希望采购人应该加强监管，维护公平公正诚信。\n原文链接\nhttps://weibo.com/7317206282/KFhe45qbR?from=page_1005057317206282_profile&wvr=6&mod=weibotime&type=comment#_rnd1635666834974\n\n\n\n', 'fileName': '（涉政府采购）网民反映威海政府采购项目候选人存在重大违法记录', 'fileType': '即时涉威舆情', 'infoSource': '新浪微博', 'label': '涉政府采购', 'link': 'https://weibo.com/7317206282/KFhe45qbR?from=page_1005057317206282_profile&wvr=6&mod=weibotime&type=comment#_rnd1635666834974', 'nickname': 'XM家国天下', 'time': '10月31日', 'title': '网民反映威海政府采购项目候选人存在重大违法记录'}
[2021-11-15 10:52:43  INFO      ExtractData    87]: {'platformDetails': [{'title': '网民反映福神整形医院违法违规手术', 'content': '其在福神整形医院两次隆鼻手术均失败，院方态度恶劣拒绝负责，经投诉知该医院已被吊销整形外科资质，私自手术属违法违规行为，希望得到有关部门关注。', 'time': '10月30日', 'nickname': '露西\xa0', 'label': '涉医院', 'platform': '腾讯新闻', 'link': '', 'fileContent': ''}, {'title': '网民反映威海政府采购项目候选人存在重大违法记录', 'content': '在威海市机关事务服务中心威海市交警一大队暖气系统及卫生间相关设施修缮、威海市体育运动学校市体校场馆消防等设施维修改造工程、威海市公安局经济技术开发区分局韩乐坊警务工作站工程项目中，中标候选人之一的河南省祁湾建筑公司，存在重大违法记录，没有资格参加政府采购，希望采购人应该加强监管，维护公平公正诚信。', 'time': '10月31日', 'nickname': 'XM家国天下', 'label': '涉政府采购', 'platform': '新浪微博', 'link': '', 'fileContent': ''}]}
[2021-11-15 10:52:43  INFO      ExtractData    63]: 添加数据完成
[2021-11-15 10:52:43  INFO      ExtractData    82]: {'content': '威海鼎苑别墅为威海政府后花园，物业随意罚款和限制出入。', 'fileContent': '即时涉威舆情\n网民称鼎苑别墅物业乱作为\n10月31日，网民“wh大鹏”在“新浪微博”发帖称：威海鼎苑别墅为威海政府后花园，物业随意罚款和限制出入。\n原文链接\nhttps://weibo.com/7237400443/KFfc8E8RU?type=comment\n', 'fileName': '（涉物业）网民称鼎苑别墅物业乱作为', 'fileType': '即时涉威舆情', 'infoSource': '新浪微博', 'label': '涉物业', 'link': 'https://weibo.com/7237400443/KFfc8E8RU?type=comment', 'nickname': 'wh大鹏', 'time': '10月31日', 'title': '网民称鼎苑别墅物业乱作为'}
[2021-11-15 10:52:43  INFO      ExtractData    87]: {'platformDetails': [{'title': '网民反映福神整形医院违法违规手术', 'content': '其在福神整形医院两次隆鼻手术均失败，院方态度恶劣拒绝负责，经投诉知该医院已被吊销整形外科资质，私自手术属违法违规行为，希望得到有关部门关注。', 'time': '10月30日', 'nickname': '露西\xa0', 'label': '涉医院', 'platform': '腾讯新闻', 'link': '', 'fileContent': ''}, {'title': '网民反映威海政府采购项目候选人存在重大违法记录', 'content': '在威海市机关事务服务中心威海市交警一大队暖气系统及卫生间相关设施修缮、威海市体育运动学校市体校场馆消防等设施维修改造工程、威海市公安局经济技术开发区分局韩乐坊警务工作站工程项目中，中标候选人之一的河南省祁湾建筑公司，存在重大违法记录，没有资格参加政府采购，希望采购人应该加强监管，维护公平公正诚信。', 'time': '10月31日', 'nickname': 'XM家国天下', 'label': '涉政府采购', 'platform': '新浪微博', 'link': '', 'fileContent': ''}, {'title': '网民称鼎苑别墅物业乱作为', 'content': '威海鼎苑别墅为威海政府后花园，物业随意罚款和限制出入。', 'time': '10月31日', 'nickname': 'wh大鹏', 'label': '涉物业', 'platform': '新浪微博', 'link': '', 'fileContent': ''}]}
[2021-11-15 10:52:43  INFO      ExtractData    63]: 添加数据完成
[2021-11-15 10:52:43  INFO      ExtractData    82]: {'content': '威海市公安局指控其手机信号出现在疫区日照，指派2个下属派出所查问其身份信息，其前期举报多名司法案件以及腐败分子，质疑借由处置。', 'fileContent': '即时涉威舆情\n网民反映举报后被询问身份信息\n10月29日，网民“小平板呀小平板”在“新浪微博”发贴称，威海市公安局指控其手机信号出现在疫区日照，指派2个下属派出所查问其身份信息，其前期举报多名司法案件以及腐败分子，质疑借由处置。\n原文链接：\nhttps://weibo.com/5379794245/KEX7r7gne?from=page_1005055379794245_profile&wvr=6&mod=weibotime&sudaref=weibo.com&type=comment\n\n    ', 'fileName': '（涉警）网民反映举报后被询问身份信息-', 'fileType': '即时涉威舆情', 'infoSource': '新浪微博', 'label': '涉警', 'link': 'https://weibo.com/5379794245/KEX7r7gne?from=page_1005055379794245_profile&wvr=6&mod=weibotime&sudaref=weibo.com&type=comment', 'nickname': '小平板呀小平板', 'time': '10月29日', 'title': '网民反映举报后被询问身份信息'}
[2021-11-15 10:52:43  INFO      ExtractData    87]: {'platformDetails': [{'title': '网民反映福神整形医院违法违规手术', 'content': '其在福神整形医院两次隆鼻手术均失败，院方态度恶劣拒绝负责，经投诉知该医院已被吊销整形外科资质，私自手术属违法违规行为，希望得到有关部门关注。', 'time': '10月30日', 'nickname': '露西\xa0', 'label': '涉医院', 'platform': '腾讯新闻', 'link': '', 'fileContent': ''}, {'title': '网民反映威海政府采购项目候选人存在重大违法记录', 'content': '在威海市机关事务服务中心威海市交警一大队暖气系统及卫生间相关设施修缮、威海市体育运动学校市体校场馆消防等设施维修改造工程、威海市公安局经济技术开发区分局韩乐坊警务工作站工程项目中，中标候选人之一的河南省祁湾建筑公司，存在重大违法记录，没有资格参加政府采购，希望采购人应该加强监管，维护公平公正诚信。', 'time': '10月31日', 'nickname': 'XM家国天下', 'label': '涉政府采购', 'platform': '新浪微博', 'link': '', 'fileContent': ''}, {'title': '网民称鼎苑别墅物业乱作为', 'content': '威海鼎苑别墅为威海政府后花园，物业随意罚款和限制出入。', 'time': '10月31日', 'nickname': 'wh大鹏', 'label': '涉物业', 'platform': '新浪微博', 'link': '', 'fileContent': ''}, {'title': '网民反映举报后被询问身份信息', 'content': '威海市公安局指控其手机信号出现在疫区日照，指派2个下属派出所查问其身份信息，其前期举报多名司法案件以及腐败分子，质疑借由处置。', 'time': '10月29日', 'nickname': '小平板呀小平板', 'label': '涉警', 'platform': '新浪微博', 'link': '', 'fileContent': ''}]}
[2021-11-15 10:52:43  INFO      ExtractData    63]: 添加数据完成
[2021-11-15 10:59:16  INFO      DocxCleanMain   207]: 开始
[2021-11-15 10:59:16  INFO      DocxCleanMain   137]: 开始清洗
[2021-11-15 10:59:16  INFO      DocxCleanMain   203]: 加载入文件完成...
[2021-11-15 10:59:16  INFO      DocxCleanMain   137]: 开始清洗
[2021-11-15 10:59:16  INFO      DocxCleanMain   203]: 加载入文件完成...
[2021-11-15 10:59:16  INFO      DocxCleanMain   137]: 开始清洗
[2021-11-15 10:59:16  INFO      DocxCleanMain   203]: 加载入文件完成...
[2021-11-15 10:59:16  INFO      DocxCleanMain   137]: 开始清洗
[2021-11-15 10:59:16  INFO      DocxCleanMain   203]: 加载入文件完成...
[2021-11-15 10:59:16  INFO      DocxCleanMain   137]: 开始清洗
[2021-11-15 10:59:16  INFO      DocxCleanMain   203]: 加载入文件完成...
[2021-11-15 10:59:29  INFO      ExtractData    81]: {'content': '其在福神整形医院两次隆鼻手术均失败，院方态度恶劣拒绝负责，经投诉知该医院已被吊销整形外科资质，私自手术属违法违规行为，希望得到有关部门关注。', 'fileContent': '即时涉威舆情\n网民反映福神整形医院违法违规手术\n10月30日，网民“露西\xa0”在“腾讯新闻”发帖称，其在福神整形医院两次隆鼻手术均失败，院方态度恶劣拒绝负责，经投诉知该医院已被吊销整形外科资质，私自手术属违法违规行为，希望得到有关部门关注。\n原文链接：\nhttps://view.inews.qq.com/a/90R1RTETT256N2VR100', 'fileName': '（涉医院）网民反映福神整形医院违法违规手术', 'fileType': '即时涉威舆情', 'infoSource': '腾讯新闻', 'label': '涉医院', 'link': 'https://view.inews.qq.com/a/90R1RTETT256N2VR100', 'nickname': '露西\xa0', 'time': '10月30日', 'title': '网民反映福神整形医院违法违规手术'}
[2021-11-15 10:59:29  INFO      ExtractData    86]: {'platformDetails': [{'title': '网民反映福神整形医院违法违规手术', 'content': '其在福神整形医院两次隆鼻手术均失败，院方态度恶劣拒绝负责，经投诉知该医院已被吊销整形外科资质，私自手术属违法违规行为，希望得到有关部门关注。', 'time': '10月30日', 'nickname': '露西\xa0', 'label': '涉医院', 'platform': '腾讯新闻', 'link': '', 'fileContent': ''}]}
[2021-11-15 10:59:29  INFO      ExtractData    63]: 添加数据完成
[2021-11-15 10:59:29  INFO      ExtractData    81]: {'content': '在威海市机关事务服务中心威海市交警一大队暖气系统及卫生间相关设施修缮、威海市体育运动学校市体校场馆消防等设施维修改造工程、威海市公安局经济技术开发区分局韩乐坊警务工作站工程项目中，中标候选人之一的河南省祁湾建筑公司，存在重大违法记录，没有资格参加政府采购，希望采购人应该加强监管，维护公平公正诚信。', 'fileContent': '即时涉威舆情\n网民反映威海政府采购项目候选人存在重大违法记录\n10月31日，网民“XM家国天下”在“新浪微博”发帖称：在威海市机关事务服务中心威海市交警一大队暖气系统及卫生间相关设施修缮、威海市体育运动学校市体校场馆消防等设施维修改造工程、威海市公安局经济技术开发区分局韩乐坊警务工作站工程项目中，中标候选人之一的河南省祁湾建筑公司，存在重大违法记录，没有资格参加政府采购，希望采购人应该加强监管，维护公平公正诚信。\n原文链接\nhttps://weibo.com/7317206282/KFhe45qbR?from=page_1005057317206282_profile&wvr=6&mod=weibotime&type=comment#_rnd1635666834974\n\n\n\n', 'fileName': '（涉政府采购）网民反映威海政府采购项目候选人存在重大违法记录', 'fileType': '即时涉威舆情', 'infoSource': '新浪微博', 'label': '涉政府采购', 'link': 'https://weibo.com/7317206282/KFhe45qbR?from=page_1005057317206282_profile&wvr=6&mod=weibotime&type=comment#_rnd1635666834974', 'nickname': 'XM家国天下', 'time': '10月31日', 'title': '网民反映威海政府采购项目候选人存在重大违法记录'}
[2021-11-15 10:59:29  INFO      ExtractData    86]: {'platformDetails': [{'title': '网民反映福神整形医院违法违规手术', 'content': '其在福神整形医院两次隆鼻手术均失败，院方态度恶劣拒绝负责，经投诉知该医院已被吊销整形外科资质，私自手术属违法违规行为，希望得到有关部门关注。', 'time': '10月30日', 'nickname': '露西\xa0', 'label': '涉医院', 'platform': '腾讯新闻', 'link': '', 'fileContent': ''}, {'title': '网民反映威海政府采购项目候选人存在重大违法记录', 'content': '在威海市机关事务服务中心威海市交警一大队暖气系统及卫生间相关设施修缮、威海市体育运动学校市体校场馆消防等设施维修改造工程、威海市公安局经济技术开发区分局韩乐坊警务工作站工程项目中，中标候选人之一的河南省祁湾建筑公司，存在重大违法记录，没有资格参加政府采购，希望采购人应该加强监管，维护公平公正诚信。', 'time': '10月31日', 'nickname': 'XM家国天下', 'label': '涉政府采购', 'platform': '新浪微博', 'link': '', 'fileContent': ''}]}
[2021-11-15 10:59:29  INFO      ExtractData    63]: 添加数据完成
[2021-11-15 10:59:29  INFO      ExtractData    81]: {'content': '某某别墅为某明星后花园，某明星狐朋狗友吸毒嫖娼。', 'fileContent': '即时涉威舆情\n网民称某某明星吸毒\n10月31日，网民“笑笑笑”在“新浪微博”发帖称：某某别墅为某明星后花园，某明星狐朋狗友吸毒嫖娼。\n原文链接\nhttps://weibo.com/7237400443/KFfc8E8RU?type=comment\n', 'fileName': '（涉明星）网民称某某明星吸毒', 'fileType': '即时涉威舆情', 'infoSource': '新浪微博', 'label': '涉明星', 'link': 'https://weibo.com/7237400443/KFfc8E8RU?type=comment', 'nickname': '笑笑笑', 'time': '10月31日', 'title': '网民称某某明星吸毒'}
[2021-11-15 10:59:29  INFO      ExtractData    86]: {'platformDetails': [{'title': '网民反映福神整形医院违法违规手术', 'content': '其在福神整形医院两次隆鼻手术均失败，院方态度恶劣拒绝负责，经投诉知该医院已被吊销整形外科资质，私自手术属违法违规行为，希望得到有关部门关注。', 'time': '10月30日', 'nickname': '露西\xa0', 'label': '涉医院', 'platform': '腾讯新闻', 'link': '', 'fileContent': ''}, {'title': '网民反映威海政府采购项目候选人存在重大违法记录', 'content': '在威海市机关事务服务中心威海市交警一大队暖气系统及卫生间相关设施修缮、威海市体育运动学校市体校场馆消防等设施维修改造工程、威海市公安局经济技术开发区分局韩乐坊警务工作站工程项目中，中标候选人之一的河南省祁湾建筑公司，存在重大违法记录，没有资格参加政府采购，希望采购人应该加强监管，维护公平公正诚信。', 'time': '10月31日', 'nickname': 'XM家国天下', 'label': '涉政府采购', 'platform': '新浪微博', 'link': '', 'fileContent': ''}, {'title': '网民称某某明星吸毒', 'content': '某某别墅为某明星后花园，某明星狐朋狗友吸毒嫖娼。', 'time': '10月31日', 'nickname': '笑笑笑', 'label': '涉明星', 'platform': '新浪微博', 'link': '', 'fileContent': ''}]}
[2021-11-15 10:59:29  INFO      ExtractData    63]: 添加数据完成
[2021-11-15 10:59:29  INFO      ExtractData    81]: {'content': '威海鼎苑别墅为威海政府后花园，物业随意罚款和限制出入。', 'fileContent': '即时涉威舆情\n网民称鼎苑别墅物业乱作为\n10月31日，网民“wh大鹏”在“新浪微博”发帖称：威海鼎苑别墅为威海政府后花园，物业随意罚款和限制出入。\n原文链接\nhttps://weibo.com/7237400443/KFfc8E8RU?type=comment\n', 'fileName': '（涉物业）网民称鼎苑别墅物业乱作为', 'fileType': '即时涉威舆情', 'infoSource': '新浪微博', 'label': '涉物业', 'link': 'https://weibo.com/7237400443/KFfc8E8RU?type=comment', 'nickname': 'wh大鹏', 'time': '10月31日', 'title': '网民称鼎苑别墅物业乱作为'}
